0.9391897573895,-0.19804112894523,0.28053932141634,
0.97119267620724,0.14156669346342,0.19168635053977,
0.85762094651583,0.10619012931752,0.50319973025909,
-0.064491124283989,-0.046064374830767,-0.046329502406625,
-0.066361290802915,-0.047735982123464,-0.041191395055564,
-0.058630460762022,0.031940028144845,-0.062432022384149,
-0.057301941894831,0.027821529831071,-0.06608288924271,
-0.084115297165343,0.020643620539806,0.0075868953113218,
-0.083125420362338,0.025506727180124,0.0048674288674942,
-0.063768478287602,-0.045338899331722,-0.048315319232617,
-0.067115375717727,-0.048103727643564,-0.039120468586119,
-0.059173455795976,0.033591469617009,-0.060939931315663,
-0.056861797036871,0.025925044446149,-0.06729176056892,
-0.084496606333107,0.018646620441403,0.0086347095497115,
-0.082634074980084,0.027287068217833,0.0035182501396233,
-0.032323272078165,-0.050023118526197,-0.042788941238998,
-0.038252202965856,-0.055102569838024,-0.026500257951653,
-0.029139857023855,0.040848470244485,-0.051534933955858,
-0.024935126248113,0.027472737487508,-0.063087389095104,
-0.057573663975511,0.017300585605374,0.026586331970816,
-0.054430221260342,0.032962242121088,0.017950510206668,
-0.062021821805349,-0.042767330542718,-0.053114380304827,
-0.069055156984596,-0.048827451545725,-0.033791527000213,
-0.060719352327711,0.037002592266203,-0.056693207127453,
-0.055787035154116,0.021214730949381,-0.070243919921839,
-0.085194101194753,0.013368340426903,0.010551136191464,
-0.081380111262303,0.03159779306141,7.2544680160895E-5,
-0.06134992720585,-0.041703931583337,-0.054960877809453,
-0.069819122702341,-0.048827451545725,-0.031691991115001,
-0.06134992720585,0.038362100924414,-0.054960877809453,
-0.055462765166925,0.019127590980576,-0.071134764131803,
-0.08545459509028,0.011211810273859,0.011266596149353,
-0.080793101742553,0.033109555910283,-0.0015402718350802,
-0.029661743069722,-0.045378018328792,-0.050101678577569,
-0.041350732940417,-0.055392526491391,-0.017987631834994,
-0.031760066310938,0.045789769966201,-0.044336364803914,
-0.023471420031691,0.019421859257041,-0.067108875889164,
-0.058422963900412,0.0085332144239848,0.028919099718007,
-0.052226802206103,0.039405873016149,0.011895823645274,
-0.059776633902344,-0.038306148018103,-0.059283100314625,
-0.071772377791393,-0.04858267710941,-0.026325412652466,
-0.063068737788926,0.040968387261909,-0.050238033658055,
-0.054672750059626,0.013957550670942,-0.073304992670733,
